Listing_ID,Location,Locality,BHK,Size,Price,Bathroom,Balcony,Furnishing,Transaction,Seller_Type,Listing_Date
MB100364,Bangalore,Indiranagar,1,620.0,3376406.0,1.0,1.0,Unfurnished,Resale,Broker,2023-07-09
MB100283,Mumbai,Powai,2,974.0,27226625.0,2.0,3.0,Semi-Furnished,Resale,Owner,02/01/2025
MB100812,Lucknow,Jankipuram,2,939.0,3748602.0,3.0,1.0,Furnished,Resale,Owner,2025-02-04
MB101365,Kolkata,Howrah,2,1022 sqft,6848486.0,3.0,0.0,Unfurnished,New,Owner,2025-01-19
MB100078,Delhi NCR,Noida,4,1316.0,16947757.0,,,Furnished,New,Broker,06/10/2023
MB101473,Pune,Hinjewadi,2,969.0,8567842.0,,,Furnished,New,Builder,2024-11-11
MB100501,Lucknow,Gomti Nagar,3,1362.0,6099384.0,3.0,2.0,Semi-Furnished,New,Builder,2024-02-26
MB101228,Bangalore,Whitefield,3,1556.0,16335656.0,4.0,2.0,Unfurnished,Resale,Owner,2024-01-16
MB101126,Hyderabad,Banjara Hills,1,958.0,8775159.0,1.0,2.0,Furnished,New,Builder,2025-04-14
MB100527,Lucknow,Hazratganj,1,671.0,2577296.0,1.0,3.0,Semi-Furnished,Resale,Builder,2023-07-29
MB100221,Kolkata,Salt Lake,3,1603.0,10979218.0,2.0,2.0,Unfurnished,New,Builder,15/03/2025
MB101097,Bangalore,Koramangala,4,1550.0,14099179.0,2.0,2.0,Unfurnished,Resale,Builder,21/08/2025
MB100804,Jaipur,Ajmer Road,4,1876.0,10860556.0,3.0,0.0,Unfurnished,Resale,Owner,08/08/2025
MB100887,Jaipur,Jagatpura,2,876 sqft,6238247.0,2.0,1.0,Semi-Furnished,Resale,Broker,17/11/2024
MB100499,Jaipur,Mansarovar,3,1464.0,7531536.0,3.0,1.0,Unfurnished,New,Builder,2025-07-03
MB100281,Chennai,Anna Nagar,3,1174 sqft,11200475.0,3.0,3.0,Furnished,New,Owner,2025-03-21
MB100494,Hyderabad,Banjara Hills,2,1146.0,8559210.0,,,Semi-Furnished,New,Owner,2024-03-07
MB100957,Ahmedabad,Naranpura,2,1315.0,9296406.0,2.0,3.0,Unfurnished,Resale,Owner,25/09/2023
MB100037,Ahmedabad,Gota,1,755.0,4719065.0,1.0,4.0,Semi-Furnished,New,Owner,2023-04-15
MB100706,Mumbai,Thane,2,1016 sqft,22267488.0,,,,Resale,Broker,2024-06-17
MB101007,Pune,Wakad,3,1575.0,16217770.0,2.0,2.0,Furnished,Resale,Builder,2025-01-03
MB100488,Lucknow,Hazratganj,3,1500 sqft,6505531.0,4.0,1.0,Semi-Furnished,New,Broker,2025-07-01
MB101201,Mumbai,Powai,3,1070.0,26012974.0,4.0,2.0,Unfurnished,New,Broker,2024-01-05
MB100757,Lucknow,Gomti Nagar,1,350.0,1868654.0,1.0,1.0,Furnished,Resale,Owner,2025-08-25
MB100646,Mumbai,Bandra,2,1165.0,22911378.0,3.0,2.0,Furnished,New,Builder,2025-02-24
MB100105,Jaipur,Ajmer Road,4,2144.0,9856525.0,3.0,1.0,Semi-Furnished,New,Builder,2025-02-09
MB100995,Delhi NCR,Rohini,2,1064.0,11113416.0,2.0,2.0,Furnished,New,Builder,2023-06-05
MB100733,Pune,Viman Nagar,3,1315.0,12689656.0,3.0,1.0,Semi Furnished,Resale,Builder,2024-05-15
MB100937,Kolkata,Salt Lake,2,1341.0,11596426.0,2.0,1.0,Furnished,Resale,Builder,2023-02-27
MB100125,Ahmedabad,Gota,2,850.0,6228439.0,3.0,2.0,Furnished,New,Owner,2025-08-30
MB100883,Mumbai,Borivali,2,1416.0,34898753.0,2.0,2.0,Furnished,New,Owner,2023-05-27
MB101310,Bangalore,Electronic City,1,350.0,3890718.0,1.0,1.0,Furnished,New,Owner,2023-06-04
MB101363,Delhi NCR,Rohini,2,839.0,12783268.0,3.0,1.0,Unfurnished,Resale,Owner,2024-05-18
MB100956,Mumbai,Bandra,2,1170.0,28369290.0,2.0,2.0,Unfurnished,Resale,Builder,2024-04-10
MB100384,Kolkata,Howrah,1,508.0,3790409.0,1.0,2.0,Furnished,Resale,Broker,2024-12-06
MB101199,Ahmedabad,Thaltej,2,,,,,,,,31/10/2024
MB100161,Chennai,Velachery,2,388.0,2978048.0,2.0,4.0,Furnished,New,Broker,2025-06-25
MB101103,Hyderabad,Begumpet,4,1790 sqft,14414359.0,3.0,0.0,Semi-Furnished,New,Owner,2025-07-25
MB100489,Mumbai,Andheri,2,655.0,16030190.0,2.0,1.0,Furnished,Resale,Builder,2025-07-06
MB100711,Ahmedabad,SG Highway,3,1073.0,5638488.0,3.0,2.0,Unfurnished,Resale,Owner,2023-07-26
MB100805,Chennai,Adyar,4,1828 sqft,10033366.0,3.0,0.0,Semi-Furnished,New,Builder,2024-09-30
MB100373,Bengaluru,Whitefield,3,1729.0,20109853.0,3.0,2.0,Semi-Furnished,New,Builder,2025-02-16
MB100441,Ahmedabad,Naranpura,4,1854 sqft,11071486.0,3.0,2.0,Furnished,New,Broker,2025-01-01
MB100631,Pune,Viman Nagar,2,1048.0,7821195.0,1.0,1.0,Furnished,New,Broker,2024-08-17
MB100820,Bangalore,Indiranagar,3,1180.0,12243871.0,3.0,2.0,Semi-Furnished,Resale,Owner,27/09/2024
MB101165,Delhi NCR,Rohini,2,1078.0,14265884.0,2.0,1.0,Semi-Furnished,New,Builder,08/03/2025
MB100639,Mumbai,Bandra,2,753.0,17643915.0,2.0,2.0,Semi-Furnished,New,Builder,2023-11-27
MB101031,Kolkata,Rajarhat,2,1083.0,7700058.0,3.0,2.0,Unfurnished,New,Builder,2025-04-03
MB101060,Jaipur,Ajmer Road,5,482.0,2619462.0,3.0,1.0,Semi-Furnished,New,Owner,2025-03-03
MB100374,Delhi NCR,Dwarka,2,1267.0,16944707.0,1.0,3.0,Unfurnished,Resale,Broker,2024-11-16
MB100723,Kolkata,Garia,2,1123 sqft,6519936.0,2.0,3.0,Furnished,New,Owner,2025-05-18
MB100855,Delhi NCR,Rohini,2,985.0,11497040.0,1.0,1.0,Furnished,Resale,Owner,2023-03-20
MB100774,Delhi NCR,Gurgaon,3,1594.0,25606768.0,3.0,1.0,Unfurnished,New,Owner,2023-09-07
MB100990,Delhi NCR,Dwarka,2,1054.0,12810240.0,2.0,1.0,Furnished,Resale,Owner,2023-03-06
MB100118,Jaipur,Mansarovar,3,816.0,4263981.0,3.0,3.0,Semi-Furnished,Resale,Broker,24/02/2025
MB101084,Mumbai,Powai,2,527.0,10461181.0,,,Unfurnished,Resale,Builder,2025-08-18
MB101249,Pune,Kharadi,1,,,,,,,,2023-09-02
MB101472,Jaipur,Vaishali Nagar,3,1417 sqft,9651232.0,3.0,1.0,Semi-Furnished,New,Broker,2023-08-01
MB101212,Delhi NCR,Dwarka,2,1249.0,16225269.0,2.0,1.0,Semi-Furnished,New,Builder,2023-02-05
MB101164,Chennai,Velachery,1,461.0,3826186.0,1.0,1.0,Semi-Furnished,New,Broker,2024-10-26
MB100414,Hyderabad,Kukatpally,3,1108.0,8368799.0,2.0,2.0,Semi-Furnished,New,Broker,2023-09-02
MB100866,Chennai,Adyar,4,2243.0,16093280.0,3.0,3.0,Furnished,New,Builder,2023-10-12
MB101004,Jaipur,Ajmer Road,3,948 sqft,4869628.0,,,Semi-Furnished,New,Builder,20/11/2023
MB100770,Bangalore,Koramangala,2,1289.0,15813935.0,2.0,1.0,Unfurnished,New,Owner,2023-01-16
MB100127,Bangalore,Electronic City,4,1977.0,26659831.0,3.0,3.0,Semi-Furnished,Resale,Broker,2023-05-04
MB101259,Jaipur,Malviya Nagar,2,862.0,5763909.0,2.0,2.0,Semi Furnished,Resale,Owner,2023-08-18
MB100945,Lucknow,Hazratganj,3,1652.0,7562684.0,3.0,2.0,Unfurnished,Resale,Owner,01/02/2024
MB100572,Chennai,Adyar,3,1426 sqft,10957006.0,3.0,2.0,Unfurnished,Resale,Broker,2023-07-08
MB101098,Pune,Wakad,3,889.0,9419009.0,3.0,1.0,Furnished,Resale,Broker,2024-02-05
MB100946,Hyderabad,Begumpet,3,626.0,6074499.0,3.0,3.0,Furnished,Resale,Builder,2025-07-13
MB100672,Hyderabad,Gachibowli,5,3675.0,35309098.0,2.0,1.0,Furnished,Resale,Builder,11/02/2024
MB101158,Lucknow,Jankipuram,4,1403.0,6056349.0,3.0,3.0,Furnished,Resale,Broker,2024-04-19
MB100399,Lucknow,Gomti Nagar,3,1703.0,8381586.0,3.0,2.0,Furnished,New,Owner,2025-06-10
MB100788,Chennai,OMR,3,1602.0,15324155.0,3.0,1.0,Furnished,New,Builder,13/04/2024
MB100551,Pune,Kharadi,3,848.0,7064728.0,3.0,2.0,Unfurnished,New,Broker,2025-02-19
MB100564,Ahmedabad,Naranpura,4,1924 sqft,12088966.0,4.0,1.0,Semi-Furnished,Resale,Owner,2024-07-24
MB100174,Mumbai,Andheri,2,876.0,15802406.0,1.0,2.0,Furnshd,Resale,Broker,2025-06-25
MB100320,Jaipur,Vaishali Nagar,3,1788.0,8639577.0,4.0,3.0,Unfurnished,Resale,Builder,18/12/2023
MB100524,Bangalore,Whitefield,2,1097.0,14376774.0,3.0,0.0,Furnished,Resale,Builder,2025-05-05
MB100469,Lucknow,Hazratganj,4,1531.0,10227030.0,2.0,3.0,Unfurnished,Resale,Owner,15/07/2024
MB101234,Hyderabad,Madhapur,2,,,,,,,,09/11/2024
MB101457,Hyderabad,Gachibowli,3,1600.0,12447042.0,3.0,2.0,Semi Furnished,Resale,Owner,2024-05-12
MB100852,Mumbai,Powai,2,1381.0,26824038.0,,,,Resale,Builder,2023-09-15
MB100079,Mumbai,Bandra,2,554.0,12266209.0,2.0,3.0,Semi-Furnished,New,Broker,19/05/2025
MB100533,Lucknow,Hazratganj,5,2722.0,11427010.0,3.0,2.0,Semi-Furnished,New,Broker,2024-12-28
MB101049,Jaipur,Ajmer Road,2,1307 sqft,6500964.0,2.0,2.0,Semi-Furnished,New,Owner,2025-03-23
MB100457,Bangalore,Yelahanka,2,962.0,10903765.0,2.0,0.0,Semi-Furnished,New,Broker,2024-11-10
MB100290,Bangalore,Electronic City,3,770.0,8684121.0,2.0,2.0,Unfurnished,Resale,Builder,24/09/2023
MB100370,Bangalore,Yelahanka,2,961.0,13296483.0,1.0,1.0,Furnished,Resale,Owner,2023-01-10
MB100265,Ahmedabad,Bopal,1,628.0,4419332.0,1.0,3.0,Furnished,New,Broker,2023-08-26
MB100588,Bangalore,Indiranagar,2,1250.0,13369385.0,2.0,3.0,Semi-Furnished,New,Owner,2023-08-16
MB100477,Delhi NCR,Saket,3,1971 sqft,14805690.0,3.0,4.0,Furnished,New,Broker,2023-12-12
MB100164,Hyderabad,Begumpet,2,1002.0,7912618.0,1.0,2.0,Semi-Furnished,New,Owner,2025-03-27
MB101299,Lucknow,Indira Nagar,3,1700 sqft,9421687.0,3.0,2.0,Unfurnished,Resale,Owner,2023-05-01
MB100093,Mumbai,Bandra,5,3052 sqft,65931181.0,2.0,1.0,Furnshd,Resale,Broker,2023-06-17
MB100473,Hyderabad,Madhapur,2,1287.0,12021745.0,2.0,0.0,Furnished,Resale,Builder,30/11/2023
MB100197,Pune,Viman Nagar,2,571.0,4900553.0,1.0,0.0,Unfurnished,New,Builder,2025-04-07
MB100185,Kolkata,Garia,4,1413.0,7903374.0,3.0,2.0,Furnished,Resale,Owner,2023-01-09
MB101009,Delhi NCR,Saket,4,2693.0,36688233.0,2.0,0.0,Semi-Furnished,Resale,Broker,2023-03-10
MB100421,Jaipur,Malviya Nagar,2,1306.0,7105524.0,2.0,2.0,Semi-Furn.,Resale,Broker,2024-02-26
MB100451,Bangalore,HSR Layout,3,,,,,,,,2023-05-31
MB100256,Chennai,Anna Nagar,5,3541.0,87421605.0,4.0,4.0,Semi-Furnished,New,Owner,2024-10-22
MB100135,Mumbai,Thane,2,1124.0,24206116.0,1.0,2.0,Semi-Furnished,Resale,Builder,2025-02-09
MB101071,Chennai,OMR,2,532.0,3699682.0,2.0,4.0,Semi-Furnished,Resale,Broker,2025-02-26
MB100981,Lucknow,Hazratganj,3,1264 sqft,5670967.0,3.0,2.0,Semi-Furnished,Resale,Builder,2023-09-19
MB100051,Delhi NCR,Ghaziabad,2,,,,,,,,2025-01-31
MB100865,Lucknow,Aliganj,2,804 sqft,4197869.0,2.0,2.0,Unfurnished,Resale,Owner,2023-12-29
MB100583,Mumbai,Borivali,2,1083.0,31174987.0,3.0,2.0,Unfurnished,Resale,Builder,2023-07-20
MB101111,Bangalore,HSR Layout,2,803.0,10122003.0,2.0,3.0,Unfurnished,Resale,Broker,29/05/2025
MB101368,Mumbai,Borivali,2,,,,,,,,24/04/2024
MB101414,Lucknow,Jankipuram,2,1051.0,5135527.0,1.0,0.0,Unfurnished,Resale,Broker,2023-09-14
MB100049,Hyderabad,Begumpet,1,714 sqft,5950092.0,,,,New,Broker,2025-03-12
MB100341,Pune,Viman Nagar,4,1500.0,8858184.0,3.0,1.0,Furnished,Resale,Builder,22/06/2025
MB100797,Jaipur,Malviya Nagar,4,2225.0,11207689.0,3.0,3.0,Furnished,New,Builder,2024-10-04
MB100985,Mumbai,Bandra,3,1017.0,19113846.0,,,Furnished,New,Owner,2023-06-27
MB100526,Hyderabad,Kondapur,4,1970.0,21622860.0,3.0,1.0,Furnished,Resale,Broker,2024-10-06
MB100959,Bangalore,HSR Layout,2,677.0,6788656.0,2.0,3.0,Furnished,Resale,Owner,2023-06-21
MB101497,Ahmedabad,Gota,3,1527.0,9365980.0,3.0,1.0,Semi-Furnished,New,Owner,2023-07-10
MB100682,Mumbai,Bandra,2,1330.0,25367822.0,3.0,2.0,Unfurnished,New,Broker,2025-03-19
MB100462,Mumbai,Goregaon,2,987.0,27104592.0,,,Furnished,Resale,Owner,2024-06-16
MB101324,Bangalore,Indiranagar,2,932.0,8892989.0,,,Semi-Furnished,New,Broker,2024-04-18
MB100972,Pune,Kharadi,2,528.0,4327105.0,1.0,1.0,Furnished,New,Builder,2024-02-23
MB101302,Ahmedabad,Maninagar,2,843.0,5789399.0,2.0,1.0,Unfurnished,Resale,Broker,2024-06-15
MB100468,Delhi NCR,Ghaziabad,3,1403.0,15586586.0,3.0,3.0,Unfurnished,Resale,Broker,16/09/2024
MB100647,Delhi NCR,Dwarka,3,1300.0,16403939.0,3.0,2.0,Semi-Furnished,Resale,Broker,05/07/2024
MB101474,Lucknow,Aliganj,3,1340.0,5583325.0,3.0,1.0,Furnished,Resale,Broker,06/01/2024
MB100033,Mumbai,Andheri,2,1070.0,24272415.0,1.0,3.0,Furnished,New,Builder,2023-04-14
MB100416,Pune,Kothrud,3,1551 sqft,15876218.0,2.0,0.0,Furnished,New,Owner,2025-08-14
MB100809,Delhi NCR,Saket,2,793.0,9506282.0,2.0,3.0,Semi-Furnished,Resale,Broker,2025-02-08
MB100247,Jaipur,Mansarovar,2,824.0,5100011.0,,,Semi-Furnished,Resale,Builder,02/01/2023
MB100876,Pune,Baner,4,1878 sqft,21558824.0,3.0,1.0,Unfurnished,Resale,Builder,2025-06-20
MB100967,Pune,Kharadi,3,1150.0,9081811.0,3.0,2.0,Furnished,Resale,Builder,2024-01-27
MB100439,Lucknow,Aliganj,4,,15305019.0,,,,New,,2024-01-16
MB101355,Ahmedabad,Maninagar,2,593.0,4169431.0,2.0,0.0,Furnshd,Resale,Owner,2025-05-20
MB101153,Kolkata,Behala,3,1766.0,13352739.0,2.0,2.0,Unfurnished,New,Owner,2023-02-25
MB100216,Bangalore,Koramangala,2,847.0,11334941.0,2.0,3.0,Furnished,New,Builder,2023-05-26
MB101493,Delhi NCR,Rohini,4,2252.0,16768199.0,3.0,3.0,Semi-Furnished,Resale,Owner,29/08/2024
MB101260,Delhi NCR,Noida,5,2547 sqft,31069383.0,4.0,2.0,Semi-Furnished,Resale,Broker,2024-06-06
MB100543,Chennai,OMR,2,1053.0,7536647.0,,,,New,Builder,2023-11-15
MB101128,Bangalore,Koramangala,1,,,,,,,,2023-09-23
MB101354,Delhi NCR,Gurgaon,3,1474.0,16492195.0,3.0,3.0,Semi-Furnished,New,Owner,2025-06-23
MB100493,Mumbai,Thane,1,502.0,11559505.0,,,,New,Owner,2024-02-24
MB101210,Jaipur,C-Scheme,3,1125.0,9409957.0,4.0,3.0,Unfurnished,Resale,Owner,06/02/2024
MB100464,Chennai,Tambaram,5,2237.0,17837751.0,3.0,4.0,Unfurnished,New,Owner,2023-03-03
MB100391,Mumbai,Borivali,2,603.0,13469599.0,2.0,1.0,Semi-Furnished,New,Builder,2025-04-05
MB101326,Delhi NCR,Noida,3,1546 sqft,22067289.0,3.0,0.0,Semi-Furnished,Resale,Owner,2025-07-06
MB100438,Kolkata,Garia,2,1415.0,9258878.0,3.0,2.0,Furnished,Resale,Owner,10/07/2023
MB101469,Delhi NCR,Ghaziabad,2,1532 sqft,22969537.0,1.0,3.0,Furnished,New,Builder,2023-05-10
MB100582,Ahmedabad,SG Highway,1,598.0,3559220.0,1.0,2.0,Semi-Furn.,New,Broker,2023-10-30
MB100028,Kolkata,Howrah,2,947.0,6407578.0,3.0,1.0,Semi-Furnished,Resale,Owner,2024-12-08
MB100860,Bangalore,HSR Layout,3,1295.0,13923071.0,3.0,1.0,Unfurnished,Resale,Broker,2023-11-10
MB100326,Kolkata,Garia,3,1778.0,12151958.0,3.0,2.0,Furnished,New,Owner,2025-08-09
MB100226,Hyderabad,Gachibowli,2,838 sqft,7863674.0,1.0,2.0,Semi-Furnished,Resale,Builder,2025-05-19
MB101269,Bangalore,Indiranagar,4,1361 sqft,18192993.0,3.0,1.0,Unfurnished,New,Builder,2024-03-21
MB100465,Lucknow,Jankipuram,2,791.0,3384887.0,2.0,1.0,Semi-Furnished,New,Broker,2024-08-27
MB100553,Bangalore,Yelahanka,1,692.0,8944015.0,1.0,2.0,Furnished,Resale,Owner,2023-03-02
MB100061,Jaipur,Jagatpura,2,918.0,5174599.0,2.0,0.0,Furnished,Resale,Owner,2024-09-15
MB100418,Kolkata,Salt Lake,3,1440.0,10405934.0,2.0,1.0,Furnshd,Resale,Broker,2023-11-27
MB101131,Ahmedabad,Thaltej,2,1250.0,7910979.0,2.0,2.0,Unfurnished,New,Builder,2024-01-28
MB100708,Mumbai,Goregaon,2,935.0,18691028.0,1.0,1.0,Furnished,New,Builder,2023-09-23
MB101480,Lucknow,Gomti Nagar,4,1061.0,5813878.0,3.0,2.0,Unfurnished,New,Builder,2023-08-09
MB100538,Kolkata,Garia,2,1165.0,6810142.0,3.0,0.0,Unfurnished,New,Broker,2023-06-30
MB100155,Chennai,OMR,4,1814 sqft,30205514.0,3.0,4.0,Unfurnished,Resale,Builder,13/10/2024
MB100796,Delhi NCR,Dwarka,2,754 sqft,10239225.0,2.0,0.0,Furnished,Resale,Broker,2024-11-07
MB101484,Pune,Hinjewadi,4,2522.0,19965646.0,4.0,0.0,Unfurnished,Resale,Broker,2023-06-21
MB100982,Bangalore,Whitefield,2,1012.0,10892497.0,2.0,2.0,Unfurnished,Resale,Builder,2025-06-15
MB101204,Pune,Wakad,4,788.0,7574217.0,2.0,0.0,Semi-Furnished,New,Builder,2023-05-15
MB100082,Delhi NCR,Dwarka,3,804.0,10426365.0,3.0,3.0,Furnished,New,Broker,2023-03-27
MB100932,Ahmedabad,SG Highway,2,795 sqft,5651380.0,2.0,0.0,Semi-Furnished,New,Broker,2024-05-06
MB101255,Mumbai,Andheri,3,836.0,16627758.0,3.0,2.0,Unfurnished,Resale,Owner,2023-11-12
MB100366,Lucknow,Gomti Nagar,1,574.0,3077415.0,2.0,1.0,Semi-Furnished,New,Owner,
MB101012,Hyderabad,Banjara Hills,2,797.0,6962105.0,3.0,3.0,Furnished,New,Broker,2023-03-31
MB100861,Delhi NCR,Gurgaon,2,,,,,,,,2023-12-30
MB100992,Hyderabad,Kondapur,1,580.0,4620902.0,1.0,3.0,Unfurnished,Resale,Owner,2023-07-12
MB100611,Chennai,Chromepet,3,958.0,9823600.0,4.0,2.0,Unfurnished,Resale,Broker,2023-01-15
MB100348,Bangalore,Yelahanka,3,944.0,9889345.0,3.0,2.0,Furnshd,New,Builder,2023-02-16
MB101213,Lucknow,Vrindavan Yojana,1,588.0,3164345.0,2.0,2.0,Furnished,New,Owner,16/08/2024
MB101379,Mumbai,Borivali,3,1421.0,30018607.0,3.0,2.0,Unfurnished,New,Broker,2023-12-04
MB100166,Pune,Wakad,4,1956 sqft,16633605.0,4.0,2.0,Semi-Furn.,Resale,Owner,2023-09-29
MB100856,Jaipur,Vaishali Nagar,4,2450 sqft,10624046.0,2.0,1.0,Semi-Furnished,New,Builder,30/01/2025
MB101389,Delhi NCR,Ghaziabad,3,1093.0,18285308.0,4.0,2.0,Semi-Furnished,Resale,Builder,2023-06-13
MB101442,Chennai,Chromepet,1,702.0,6695394.0,1.0,1.0,Semi-Furnished,Resale,Builder,2025-06-24
MB100546,Chennai,Velachery,1,676.0,3750291.0,2.0,3.0,Unfurnished,New,Owner,2024-11-28
MB100204,Hyderabad,Kondapur,2,700 sqft,6118162.0,3.0,0.0,Furnished,New,Owner,2023-09-19
MB101187,Chennai,Adyar,3,1192.0,10670791.0,2.0,2.0,Furnished,New,Broker,2023-04-05
MB100709,Mumbai,Goregaon,4,2176.0,51065469.0,3.0,2.0,Furnished,Resale,Builder,2024-07-11
MB100605,Mumbai,Goregaon,3,1472 sqft,28842052.0,4.0,1.0,Semi-Furnished,New,Broker,2024-07-16
MB101378,Jaipur,Mansarovar,3,1208 sqft,6164513.0,4.0,2.0,Semi-Furnished,New,Owner,2023-06-17
MB100186,Chennai,Adyar,2,757.0,6740341.0,3.0,1.0,Furnished,New,Broker,31/05/2025
MB100777,Bangalore,Indiranagar,1,608.0,7210201.0,1.0,1.0,Semi-Furnished,New,Broker,2024-08-29
MB101475,Mumbai,Borivali,1,579.0,10018390.0,1.0,1.0,Semi-Furnished,New,Builder,
MB101287,Lucknow,Jankipuram,2,1121.0,6344209.0,3.0,3.0,Unfurnished,Resale,Builder,2024-03-23
MB100009,Delhi NCR,Saket,3,1423 sqft,19760182.0,3.0,2.0,Furnished,New,Broker,2024-11-27
MB100010,Jaipur,C-Scheme,4,1681 sqft,7774746.0,3.0,3.0,Semi-Furnished,Resale,Builder,03/08/2025
MB100155,Chennai,OMR,4,1814 sqft,30205514.0,3.0,4.0,Unfurnished,Resale,Builder,13/10/2024
MB101149,Pune,Hinjewadi,2,1017.0,23679735.0,2.0,2.0,Furnished,New,Owner,2025-08-12
MB100721,Jaipur,Vaishali Nagar,2,777 sqft,3916223.0,2.0,1.0,Unfurnished,New,Builder,2023-07-25
MB100630,Chennai,Tambaram,1,429 sqft,4436740.0,1.0,1.0,Unfurnished,Resale,Owner,2025-08-01
MB100986,Pune,Hinjewadi,3,1301.0,9981302.0,,,Semi-Furnished,New,Owner,2023-01-25
MB100746,Bangalore,Whitefield,3,1172.0,12270458.0,3.0,1.0,Furnished,Resale,Broker,2025-02-15
MB101079,Mumbai,Thane,1,629.0,13364837.0,1.0,2.0,Furnished,Resale,Builder,22/05/2025
MB100555,Chennai,OMR,1,490.0,4498722.0,1.0,1.0,Furnished,Resale,Builder,09/05/2024
MB100289,Hyderabad,Kukatpally,2,969 sqft,5878111.0,,,,Resale,Builder,26/03/2025
MB100728,Pune,Viman Nagar,2,834 sqft,8572136.0,2.0,2.0,Furnished,New,Builder,2023-10-09
MB100427,Chennai,OMR,3,788.0,4856507.0,,,Furnished,New,Broker,2023-10-24
MB100561,Chennai,Velachery,1,691.0,5152549.0,1.0,4.0,Semi-Furnished,Resale,Owner,2023-02-14
MB100793,Delhi NCR,Rohini,2,946.0,11261780.0,1.0,1.0,Semi-Furnished,Resale,Builder,03/11/2023
MB101008,Ahmedabad,Naranpura,2,1056.0,5347263.0,2.0,0.0,Semi-Furnished,New,Owner,05/11/2024
MB101441,Chennai,Velachery,1,414 sqft,3879053.0,1.0,2.0,Semi-Furnished,New,Owner,2023-11-07
MB101061,Mumbai,Powai,1,420.0,9316987.0,1.0,2.0,Unfurnished,New,Builder,2025-03-12
MB100121,Jaipur,C-Scheme,3,1056.0,5314706.0,3.0,1.0,Semi-Furnished,Resale,Owner,2025-07-27
MB100656,Lucknow,Aliganj,3,949.0,6712183.0,4.0,2.0,Unfurnished,New,Owner,2025-06-10
MB101077,Mumbai,Andheri,2,866.0,22025490.0,2.0,1.0,Unfurnished,Resale,Broker,05/06/2024
MB100767,Ahmedabad,Thaltej,5,2642.0,15126096.0,3.0,2.0,Furnshd,Resale,Broker,09/09/2023
MB100151,Jaipur,C-Scheme,3,927.0,5636595.0,3.0,1.0,Semi-Furn.,New,Owner,08/06/2023
MB101168,Mumbai,Borivali,3,2375.0,36845305.0,3.0,1.0,Furnished,New,Builder,2025-03-20
MB100112,Delhi NCR,Dwarka,3,1404.0,24667270.0,3.0,2.0,Furnished,New,Owner,
MB100833,Bangalore,HSR Layout,2,1008.0,11188657.0,3.0,2.0,Unfurnished,Resale,Builder,07/08/2025
MB101179,Ahmedabad,Thaltej,2,1024.0,6185569.0,1.0,2.0,Furnished,Resale,Owner,2023-05-25
MB100423,Chennai,Tambaram,3,,10287931.0,,,,Resale,,2023-04-22
MB100872,Pune,Kothrud,3,1500.0,13326791.0,2.0,2.0,Furnished,New,Broker,2024-01-27
MB100914,Delhi NCR,Noida,2,931.0,12979936.0,1.0,2.0,Unfurnished,New,Builder,2024-05-20
MB100918,Hyderabad,Madhapur,2,1409.0,15909700.0,2.0,1.0,Furnished,Resale,Owner,20/04/2023
MB101226,Delhi NCR,Noida,2,1297.0,16134792.0,2.0,1.0,Semi-Furnished,New,Broker,2024-02-25
MB100130,Delhi NCR,Rohini,2,1123.0,14050939.0,1.0,0.0,Semi-Furnished,New,Broker,2025-08-05
MB100461,Lucknow,Aliganj,3,1050.0,5726409.0,,,Unfurnished,Resale,Builder,2024-07-09
MB101329,Lucknow,Indira Nagar,5,2480.0,15685456.0,,,Unfurnished,Resale,Owner,04/02/2024
MB100850,Chennai,Adyar,1,592.0,4813161.0,2.0,1.0,Furnished,New,Broker,2024-02-04
MB100133,Jaipur,Mansarovar,2,1145.0,8007930.0,2.0,2.0,Furnished,Resale,Broker,2025-06-24
MB100000,Hyderabad,Madhapur,2,972.0,11749459.0,3.0,3.0,Semi-Furnished,New,Owner,2025-04-20
MB101095,Mumbai,Bandra,3,1330.0,24097440.0,3.0,1.0,Furnished,New,Owner,2023-12-02
MB101215,Pune,Hinjewadi,3,489.0,3429776.0,2.0,2.0,Semi-Furnished,Resale,Owner,2023-02-07
MB101450,Mumbai,Powai,3,763.0,17725286.0,3.0,0.0,Semi-Furnished,Resale,Builder,05/07/2023
MB101206,Hyderabad,Madhapur,2,1558.0,16434826.0,,,Unfurnished,New,Builder,11/06/2023
MB100699,Hyderabad,Madhapur,3,2051.0,22471292.0,3.0,3.0,Unfurnished,New,Owner,2025-04-21
MB101046,Hyderabad,Banjara Hills,1,550 sqft,4044516.0,1.0,1.0,Semi-Furnished,New,Builder,2025-07-25
MB100991,Lucknow,Gomti Nagar,2,976.0,6444762.0,1.0,1.0,Unfurnished,Resale,Owner,21/03/2025
MB101005,Delhi Ncr,Dwarka,3,1207.0,10974137.0,3.0,1.0,Furnished,Resale,Builder,2023-08-31
MB101312,Pune,Viman Nagar,2,1402.0,14761644.0,,,Unfurnished,New,Owner,2023-10-24
MB100411,Bangalore,Indiranagar,2,1202.0,9144411.0,2.0,2.0,Furnished,New,Builder,2025-02-05
MB100322,Kolkata,Howrah,2,649.0,4979985.0,,,Furnished,Resale,Builder,27/02/2023
MB100001,Jaipur,Vaishali Nagar,2,949 sqft,5565825.0,2.0,3.0,Semi-Furnished,New,Builder,2023-08-08
